TimeSeriesLength,Accuracy
3,0.8146705615060046
4,0.8745537163258682
4,0.8769879909120415
4,0.8664394677052905
4,0.8636806231742941
4,0.8813696851671535
4,0.8591366439467706
4,0.8727685816293411
4,0.8851022395326192
4,0.8774748458292763
4,0.870983446932814
4,0.8842908146705615
4,0.8799091204154496
4,0.8766634209672184
4,0.8765011359948068
4,0.8745537163258682
4,0.8690360272638754
4,0.8722817267121065
4,0.8769879909120415
4,0.879746835443038
4,0.870983446932814
4,0.8661148977604674
4,0.8683868873742292
4,0.8693605972086985
4,0.8838039597533268
4,0.8875365141187926
4,0.8667640376501136
4,0.8777994157740994
4,0.8653034728984096
4,0.875365141187926
4,0.8847776695877961
4,0.8743914313534566
4,0.8740668614086335
4,0.8807205452775073
4,0.870983446932814
4,0.863356053229471
4,0.8847776695877961
4,0.8781239857189225
4,0.8803959753326842
4,0.877150275884453
4,0.8800714053878611
4,0.8769879909120415
4,0.8862382343395001
4,0.8727685816293411
4,0.8760142810775722
4,0.8776371308016878
4,0.8836416747809153
4,0.8777994157740994
4,0.8706588769879909
4,0.8820188250567997
4,0.8732554365465758
5,0.8948393378773125
5,0.8924050632911392
5,0.894677052904901
5,0.9024667315806556
5,0.9018175916910094
5,0.8987341772151899
5,0.8972736124634859
5,0.8911067835118468
5,0.9021421616358325
5,0.9081467056150601
5,0.8925673482635508
5,0.8988964621876014
5,0.9006815968841285
5,0.8953261927945472
5,0.8945147679324894
5,0.8962999026290166
5,0.894677052904901
5,0.8909444985394352
5,0.8956507627393704
5,0.8805582603050958
5,0.8894839337877313
5,0.8969490425186628
5,0.896137617656605
5,0.8964621876014282
5,0.8839662447257384
5,0.9034404414151249
5,0.8987341772151899
5,0.8940279130152547
5,0.8948393378773125
5,0.891755923401493
5,0.904901006166829
5,0.8849399545602077
5,0.8962999026290166
5,0.896137617656605
5,0.8988964621876014
5,0.8927296332359623
5,0.8930542031807854
5,0.9087958455047063
5,0.8911067835118468
5,0.9040895813047711
5,0.897598182408309
5,0.8935410580980201
5,0.8982473222979552
5,0.8833171048360922
5,0.8930542031807854
5,0.9016553067185978
5,0.8964621876014282
5,0.8956507627393704
5,0.8940279130152547
5,0.899058747160013
10,0.9014930217461863
10,0.9040895813047711
10,0.9058747160012983
10,0.9091204154495294
10,0.9135021097046413
10,0.9076598506978254
10,0.9122038299253489
10,0.9029535864978903
10,0.912528399870172
10,0.9151249594287569
10,0.9050632911392406
10,0.9097695553391756
10,0.9144758195391107
10,0.9032781564427134
10,0.903765011359948
10,0.9006815968841285
10,0.8997078870496592
10,0.9104186952288218
10,0.9071729957805907
10,0.9053878610840637
10,0.8966244725738397
10,0.9061992859461214
10,0.9105809802012333
10,0.9141512495942876
10,0.899058747160013
10,0.9135021097046413
10,0.9092827004219409
10,0.9100941252839987
10,0.9045764362220059
10,0.9079844206426485
10,0.9091204154495294
10,0.9044141512495942
10,0.9083089905874716
10,0.9083089905874716
10,0.9036027263875365
10,0.9107432651736449
10,0.9100941252839987
10,0.9151249594287569
10,0.9084712755598832
10,0.9146381045115223
10,0.9083089905874716
10,0.8967867575462513
10,0.9031158714703018
10,0.8977604673807206
10,0.9047387211944175
10,0.9019798766634209
10,0.9102564102564102
10,0.9065238558909445
10,0.9128529698149951
10,0.9055501460564752
20,0.907822135670237
20,0.9060370009737099
20,0.9115546900357027
20,0.9060370009737099
20,0.9092827004219409
20,0.9139889646218761
20,0.9123661148977604
20,0.9081467056150601
20,0.9006815968841285
20,0.904901006166829
20,0.913664394677053
20,0.9084712755598832
20,0.9149626744563454
20,0.9079844206426485
20,0.9135021097046413
20,0.9087958455047063
20,0.9074975657254138
20,0.9105809802012333
20,0.9055501460564752
20,0.9057124310288868
20,0.9089581304771178
20,0.9042518662771827
20,0.9044141512495942
20,0.9107432651736449
20,0.8967867575462513
20,0.9128529698149951
20,0.9092827004219409
20,0.9070107108081792
20,0.8951639078221356
20,0.9021421616358325
20,0.9156118143459916
20,0.9102564102564102
20,0.9099318403115871
20,0.9068484258357676
20,0.9052255761116521
20,0.919831223628692
20,0.9039272963323596
20,0.904901006166829
20,0.8992210321324245
20,0.9118792599805258
20,0.9052255761116521
20,0.9031158714703018
20,0.9139889646218761
20,0.911067835118468
20,0.8980850373255437
20,0.9120415449529373
20,0.9109055501460565
20,0.9050632911392406
20,0.9016553067185978
20,0.9010061668289516
30,0.9146381045115223
30,0.9133398247322297
30,0.9180460889321649
30,0.9143135345666992
30,0.9185329438493995
30,0.9250243427458618
30,0.9128529698149951
30,0.9146381045115223
30,0.9162609542356378
30,0.9186952288218111
30,0.9160986692632263
30,0.9225900681596884
30,0.9258357676079195
30,0.9152872444011685
30,0.9185329438493995
30,0.9130152547874066
30,0.9178838039597533
30,0.9133398247322297
30,0.9113924050632911
30,0.9139889646218761
30,0.9203180785459266
30,0.9112301200908796
30,0.9172346640701071
30,0.9209672184355728
30,0.9083089905874716
30,0.919831223628692
30,0.9172346640701071
30,0.916910094125284
30,0.9201557935735151
30,0.9172346640701071
30,0.9196689386562804
30,0.919831223628692
30,0.9057124310288868
30,0.9018175916910094
30,0.9204803635183382
30,0.9222654982148653
30,0.9195066536838689
30,0.9178838039597533
30,0.9128529698149951
30,0.9148003894839338
30,0.9152872444011685
30,0.9123661148977604
30,0.9135021097046413
30,0.912528399870172
30,0.9123661148977604
30,0.921616358325219
30,0.9167478091528725
30,0.9070107108081792
30,0.9123661148977604
30,0.9193443687114573
40,0.9109055501460565
40,0.9060370009737099
40,0.9123661148977604
40,0.9058747160012983
40,0.9109055501460565
40,0.9196689386562804
40,0.9076598506978254
40,0.9036027263875365
40,0.9001947419668939
40,0.9065238558909445
40,0.9113924050632911
40,0.9100941252839987
40,0.9170723790976956
40,0.9087958455047063
40,0.9126906848425835
40,0.8988964621876014
40,0.9128529698149951
40,0.9107432651736449
40,0.9060370009737099
40,0.9065238558909445
40,0.9070107108081792
40,0.9076598506978254
40,0.9031158714703018
40,0.9081467056150601
40,0.9079844206426485
40,0.9126906848425835
40,0.9024667315806556
40,0.9086335605322947
40,0.9021421616358325
40,0.9073352807530023
40,0.907822135670237
40,0.9105809802012333
40,0.9113924050632911
40,0.9047387211944175
40,0.9024667315806556
40,0.9117169750081142
40,0.8966244725738397
40,0.9105809802012333
40,0.903765011359948
40,0.9128529698149951
40,0.9133398247322297
40,0.9055501460564752
40,0.9019798766634209
40,0.9083089905874716
40,0.9065238558909445
40,0.9157740993184031
40,0.9032781564427134
40,0.9000324569944823
40,0.903765011359948
40,0.9087958455047063
50,0.9029535864978903
50,0.9018175916910094
50,0.9027913015254787
50,0.9066861408633561
50,0.9034404414151249
50,0.904901006166829
50,0.8984096072703668
50,0.8945147679324894
50,0.9016553067185978
50,0.9128529698149951
50,0.9040895813047711
50,0.9018175916910094
50,0.9087958455047063
50,0.9144758195391107
50,0.903765011359948
50,0.8938656280428432
50,0.9040895813047711
50,0.9071729957805907
50,0.907822135670237
50,0.912528399870172
50,0.9073352807530023
50,0.8922427783187277
50,0.9044141512495942
50,0.9047387211944175
50,0.9071729957805907
50,0.9057124310288868
50,0.903765011359948
50,0.9001947419668939
50,0.8977604673807206
50,0.9044141512495942
50,0.9055501460564752
50,0.9061992859461214
50,0.9000324569944823
50,0.9068484258357676
50,0.8993833171048361
50,0.9068484258357676
50,0.9018175916910094
50,0.9133398247322297
50,0.900519311911717
50,0.9060370009737099
50,0.9047387211944175
50,0.9042518662771827
50,0.9031158714703018
50,0.8982473222979552
50,0.902304446608244
50,0.9091204154495294
50,0.9102564102564102
50,0.9073352807530023
50,0.9008438818565401
50,0.9081467056150601
60,0.9115546900357027
60,0.9047387211944175
60,0.9186952288218111
60,0.9130152547874066
60,0.9180460889321649
60,0.9219409282700421
60,0.911067835118468
60,0.9024667315806556
60,0.9102564102564102
60,0.9074975657254138
60,0.9112301200908796
60,0.9126906848425835
60,0.9191820837390458
60,0.9167478091528725
60,0.9076598506978254
60,0.9097695553391756
60,0.9206426484907497
60,0.9146381045115223
60,0.9102564102564102
60,0.9081467056150601
60,0.9122038299253489
60,0.9100941252839987
60,0.9120415449529373
60,0.9139889646218761
60,0.9167478091528725
60,0.906361570918533
60,0.9074975657254138
60,0.9074975657254138
60,0.9156118143459916
60,0.9173969490425187
60,0.9206426484907497
60,0.9149626744563454
60,0.9105809802012333
60,0.9016553067185978
60,0.9170723790976956
60,0.9112301200908796
60,0.9159363842908147
60,0.9165855241804609
60,0.9068484258357676
60,0.9146381045115223
60,0.909607270366764
60,0.9112301200908796
60,0.9050632911392406
60,0.9130152547874066
60,0.9104186952288218
60,0.9186952288218111
60,0.9087958455047063
60,0.9055501460564752
60,0.907822135670237
60,0.9146381045115223
70,0.900519311911717
70,0.9003570269393054
70,0.8966244725738397
70,0.9039272963323596
70,0.9034404414151249
70,0.9104186952288218
70,0.8948393378773125
70,0.888510223953262
70,0.8928919182083739
70,0.9117169750081142
70,0.9019798766634209
70,0.904901006166829
70,0.9097695553391756
70,0.907822135670237
70,0.9091204154495294
70,0.8904576436222006
70,0.9032781564427134
70,0.9008438818565401
70,0.903765011359948
70,0.9058747160012983
70,0.9006815968841285
70,0.8948393378773125
70,0.9104186952288218
70,0.9019798766634209
70,0.9010061668289516
70,0.9092827004219409
70,0.8962999026290166
70,0.9133398247322297
70,0.9034404414151249
70,0.8988964621876014
70,0.8987341772151899
70,0.9045764362220059
70,0.9003570269393054
70,0.8928919182083739
70,0.9061992859461214
70,0.906361570918533
70,0.899058747160013
70,0.9073352807530023
70,0.894677052904901
70,0.9076598506978254
70,0.9057124310288868
70,0.8962999026290166
70,0.9011684518013632
70,0.906361570918533
70,0.8906199285946121
70,0.903765011359948
70,0.9128529698149951
70,0.897598182408309
70,0.9053878610840637
70,0.9036027263875365
80,0.9066861408633561
80,0.9112301200908796
80,0.9107432651736449
80,0.9131775397598182
80,0.9109055501460565
80,0.9175592340149302
80,0.9086335605322947
80,0.897598182408309
80,0.904901006166829
80,0.9144758195391107
80,0.904901006166829
80,0.9079844206426485
80,0.9083089905874716
80,0.9173969490425187
80,0.9079844206426485
80,0.902304446608244
80,0.9071729957805907
80,0.9099318403115871
80,0.9055501460564752
80,0.9086335605322947
80,0.9102564102564102
80,0.9094449853943525
80,0.9089581304771178
80,0.9115546900357027
80,0.9151249594287569
80,0.9087958455047063
80,0.9060370009737099
80,0.899058747160013
80,0.9029535864978903
80,0.912528399870172
80,0.9149626744563454
80,0.9112301200908796
80,0.912528399870172
80,0.9068484258357676
80,0.9100941252839987
80,0.9139889646218761
80,0.8969490425186628
80,0.9148003894839338
80,0.9070107108081792
80,0.9141512495942876
80,0.9109055501460565
80,0.9126906848425835
80,0.9021421616358325
80,0.9070107108081792
80,0.9070107108081792
80,0.9126906848425835
80,0.9122038299253489
80,0.900519311911717
80,0.8993833171048361
80,0.9076598506978254
90,0.9128529698149951
90,0.9016553067185978
90,0.9128529698149951
90,0.9053878610840637
90,0.9076598506978254
90,0.9167478091528725
90,0.9097695553391756
90,0.8969490425186628
90,0.9097695553391756
90,0.9157740993184031
90,0.904901006166829
90,0.9117169750081142
90,0.9157740993184031
90,0.9144758195391107
90,0.9173969490425187
90,0.9014930217461863
90,0.9094449853943525
90,0.912528399870172
90,0.906361570918533
90,0.9065238558909445
90,0.9042518662771827
90,0.9010061668289516
90,0.9133398247322297
90,0.9117169750081142
90,0.9118792599805258
90,0.9117169750081142
90,0.9016553067185978
90,0.903765011359948
90,0.9097695553391756
90,0.9050632911392406
90,0.913664394677053
90,0.9141512495942876
90,0.9079844206426485
90,0.9044141512495942
90,0.9060370009737099
90,0.9117169750081142
90,0.9086335605322947
90,0.9107432651736449
90,0.8985718922427783
90,0.9133398247322297
90,0.9133398247322297
90,0.9091204154495294
90,0.904901006166829
90,0.9081467056150601
90,0.9044141512495942
90,0.9143135345666992
90,0.9156118143459916
90,0.9006815968841285
90,0.9143135345666992
90,0.912528399870172
100,0.9008438818565401
100,0.9027913015254787
100,0.9032781564427134
100,0.9042518662771827
100,0.8988964621876014
100,0.9122038299253489
100,0.904901006166829
100,0.8927296332359623
100,0.8987341772151899
100,0.9131775397598182
100,0.8972736124634859
100,0.8997078870496592
100,0.9113924050632911
100,0.9148003894839338
100,0.9058747160012983
100,0.9045764362220059
100,0.9091204154495294
100,0.9066861408633561
100,0.9076598506978254
100,0.906361570918533
100,0.9040895813047711
100,0.896137617656605
100,0.9016553067185978
100,0.9084712755598832
100,0.9104186952288218
100,0.9068484258357676
100,0.8982473222979552
100,0.9050632911392406
100,0.8974358974358975
100,0.9014930217461863
100,0.9065238558909445
100,0.9076598506978254
100,0.9076598506978254
100,0.902304446608244
100,0.9086335605322947
100,0.9099318403115871
100,0.902304446608244
100,0.9089581304771178
100,0.9076598506978254
100,0.9131775397598182
100,0.9052255761116521
100,0.9065238558909445
100,0.9060370009737099
100,0.9044141512495942
100,0.8956507627393704
100,0.9120415449529373
100,0.9011684518013632
100,0.8993833171048361
100,0.9034404414151249
100,0.9060370009737099
110,0.9045764362220059
110,0.9029535864978903
110,0.9000324569944823
110,0.9042518662771827
110,0.9115546900357027
110,0.9102564102564102
110,0.9031158714703018
110,0.8977604673807206
110,0.9034404414151249
110,0.9071729957805907
110,0.9053878610840637
110,0.9058747160012983
110,0.906361570918533
110,0.9188575137942226
110,0.9055501460564752
110,0.8967867575462513
110,0.9092827004219409
110,0.9135021097046413
110,0.9073352807530023
110,0.9118792599805258
110,0.9122038299253489
110,0.903765011359948
110,0.9042518662771827
110,0.9188575137942226
110,0.9164232392080494
110,0.9060370009737099
110,0.8992210321324245
110,0.9099318403115871
110,0.9045764362220059
110,0.9138266796494645
110,0.9079844206426485
110,0.9065238558909445
110,0.9074975657254138
110,0.9034404414151249
110,0.9131775397598182
110,0.9123661148977604
110,0.9117169750081142
110,0.91544952937358
110,0.8979227523531321
110,0.9068484258357676
110,0.9097695553391756
110,0.8982473222979552
110,0.8984096072703668
110,0.9052255761116521
110,0.9008438818565401
110,0.9105809802012333
110,0.9164232392080494
110,0.8992210321324245
110,0.9076598506978254
110,0.9089581304771178
120,0.9045764362220059
120,0.9058747160012983
120,0.9047387211944175
120,0.9087958455047063
120,0.9118792599805258
120,0.9177215189873418
120,0.8977604673807206
120,0.8966244725738397
120,0.8984096072703668
120,0.9099318403115871
120,0.9065238558909445
120,0.9045764362220059
120,0.9113924050632911
120,0.9135021097046413
120,0.9065238558909445
120,0.9032781564427134
120,0.9071729957805907
120,0.9058747160012983
120,0.9079844206426485
120,0.9115546900357027
120,0.9099318403115871
120,0.9031158714703018
120,0.9016553067185978
120,0.9083089905874716
120,0.9177215189873418
120,0.9016553067185978
120,0.9039272963323596
120,0.9071729957805907
120,0.9047387211944175
120,0.9073352807530023
120,0.9209672184355728
120,0.9128529698149951
120,0.9115546900357027
120,0.9021421616358325
120,0.9086335605322947
120,0.9113924050632911
120,0.902304446608244
120,0.9105809802012333
120,0.9061992859461214
120,0.9024667315806556
120,0.9115546900357027
120,0.9133398247322297
120,0.8964621876014282
120,0.911067835118468
120,0.9065238558909445
120,0.9042518662771827
120,0.906361570918533
120,0.9024667315806556
120,0.904901006166829
120,0.9139889646218761
130,0.9089581304771178
130,0.912528399870172
130,0.9024667315806556
130,0.9074975657254138
130,0.9031158714703018
130,0.9045764362220059
130,0.9089581304771178
130,0.8966244725738397
130,0.900519311911717
130,0.9076598506978254
130,0.9042518662771827
130,0.9076598506978254
130,0.9164232392080494
130,0.9172346640701071
130,0.9102564102564102
130,0.899058747160013
130,0.9052255761116521
130,0.9133398247322297
130,0.9044141512495942
130,0.9094449853943525
130,0.909607270366764
130,0.9006815968841285
130,0.913664394677053
130,0.9089581304771178
130,0.9135021097046413
130,0.9061992859461214
130,0.9014930217461863
130,0.9068484258357676
130,0.9113924050632911
130,0.9115546900357027
130,0.9123661148977604
130,0.9113924050632911
130,0.9123661148977604
130,0.9068484258357676
130,0.9016553067185978
130,0.9141512495942876
130,0.907822135670237
130,0.9138266796494645
130,0.9042518662771827
130,0.9133398247322297
130,0.913664394677053
130,0.9070107108081792
130,0.911067835118468
130,0.9117169750081142
130,0.902304446608244
130,0.9118792599805258
130,0.9157740993184031
130,0.8982473222979552
130,0.9074975657254138
130,0.9086335605322947
140,0.9052255761116521
140,0.8995456020772477
140,0.8967867575462513
140,0.904901006166829
140,0.9076598506978254
140,0.9105809802012333
140,0.8979227523531321
140,0.8951639078221356
140,0.8906199285946121
140,0.913664394677053
140,0.9013307367737747
140,0.8987341772151899
140,0.9076598506978254
140,0.9144758195391107
140,0.9013307367737747
140,0.8962999026290166
140,0.9073352807530023
140,0.9061992859461214
140,0.9112301200908796
140,0.9112301200908796
140,0.903765011359948
140,0.8984096072703668
140,0.9094449853943525
140,0.9128529698149951
140,0.9084712755598832
140,0.9036027263875365
140,0.9031158714703018
140,0.9006815968841285
140,0.9032781564427134
140,0.9053878610840637
140,0.907822135670237
140,0.9109055501460565
140,0.9061992859461214
140,0.900519311911717
140,0.9105809802012333
140,0.9068484258357676
140,0.9057124310288868
140,0.911067835118468
140,0.9032781564427134
140,0.9151249594287569
140,0.9039272963323596
140,0.9026290165530672
140,0.9011684518013632
140,0.9084712755598832
140,0.8909444985394352
140,0.9091204154495294
140,0.9011684518013632
140,0.8958130477117819
140,0.9053878610840637
140,0.907822135670237
150,0.9026290165530672
150,0.9001947419668939
150,0.9036027263875365
150,0.9050632911392406
150,0.9089581304771178
150,0.9100941252839987
150,0.9011684518013632
150,0.897598182408309
150,0.8979227523531321
150,0.9100941252839987
150,0.9032781564427134
150,0.8995456020772477
150,0.9084712755598832
150,0.9146381045115223
150,0.9131775397598182
150,0.9008438818565401
150,0.9118792599805258
150,0.8987341772151899
150,0.9065238558909445
150,0.9071729957805907
150,0.9138266796494645
150,0.8925673482635508
150,0.9066861408633561
150,0.9052255761116521
150,0.9087958455047063
150,0.8997078870496592
150,0.9086335605322947
150,0.9008438818565401
150,0.9102564102564102
150,0.9089581304771178
150,0.9058747160012983
150,0.9079844206426485
150,0.9053878610840637
150,0.9031158714703018
150,0.8997078870496592
150,0.9126906848425835
150,0.9032781564427134
150,0.9112301200908796
150,0.9081467056150601
150,0.903765011359948
150,0.9112301200908796
150,0.9065238558909445
150,0.9032781564427134
150,0.9060370009737099
150,0.8980850373255437
150,0.9162609542356378
150,0.9083089905874716
150,0.8984096072703668
150,0.9050632911392406
150,0.9113924050632911
160,0.904901006166829
160,0.9024667315806556
160,0.9045764362220059
160,0.9092827004219409
160,0.9089581304771178
160,0.9104186952288218
160,0.9018175916910094
160,0.8933787731256085
160,0.8992210321324245
160,0.9133398247322297
160,0.9036027263875365
160,0.9091204154495294
160,0.9073352807530023
160,0.9221032132424537
160,0.9055501460564752
160,0.900519311911717
160,0.9105809802012333
160,0.9055501460564752
160,0.9081467056150601
160,0.913664394677053
160,0.9081467056150601
160,0.8980850373255437
160,0.9091204154495294
160,0.9157740993184031
160,0.9152872444011685
160,0.9029535864978903
160,0.9013307367737747
160,0.9050632911392406
160,0.9052255761116521
160,0.9068484258357676
160,0.9092827004219409
160,0.9117169750081142
160,0.9113924050632911
160,0.9057124310288868
160,0.9042518662771827
160,0.9138266796494645
160,0.9105809802012333
160,0.9104186952288218
160,0.9045764362220059
160,0.9094449853943525
160,0.9105809802012333
160,0.9102564102564102
160,0.9039272963323596
160,0.9083089905874716
160,0.8953261927945472
160,0.9133398247322297
160,0.9113924050632911
160,0.9019798766634209
160,0.9040895813047711
160,0.9099318403115871
170,0.9092827004219409
170,0.904901006166829
170,0.9076598506978254
170,0.909607270366764
170,0.9100941252839987
170,0.9061992859461214
170,0.8998701720220708
170,0.8979227523531321
170,0.9053878610840637
170,0.9131775397598182
170,0.9001947419668939
170,0.9079844206426485
170,0.9092827004219409
170,0.9159363842908147
170,0.9126906848425835
170,0.9008438818565401
170,0.9081467056150601
170,0.9109055501460565
170,0.9070107108081792
170,0.9112301200908796
170,0.9143135345666992
170,0.9050632911392406
170,0.9135021097046413
170,0.9087958455047063
170,0.9130152547874066
170,0.9050632911392406
170,0.9044141512495942
170,0.9019798766634209
170,0.9112301200908796
170,0.9143135345666992
170,0.9104186952288218
170,0.9123661148977604
170,0.911067835118468
170,0.9044141512495942
170,0.9024667315806556
170,0.9177215189873418
170,0.9164232392080494
170,0.9099318403115871
170,0.9084712755598832
170,0.9128529698149951
170,0.9135021097046413
170,0.9081467056150601
170,0.9039272963323596
170,0.9036027263875365
170,0.9006815968841285
170,0.9097695553391756
170,0.9092827004219409
170,0.8972736124634859
170,0.9099318403115871
170,0.9172346640701071
180,0.9117169750081142
180,0.9061992859461214
180,0.9057124310288868
180,0.9115546900357027
180,0.9086335605322947
180,0.9139889646218761
180,0.904901006166829
180,0.8997078870496592
180,0.8982473222979552
180,0.9115546900357027
180,0.9044141512495942
180,0.9113924050632911
180,0.9144758195391107
180,0.9130152547874066
180,0.9123661148977604
180,0.9113924050632911
180,0.9113924050632911
180,0.9109055501460565
180,0.9089581304771178
180,0.911067835118468
180,0.9157740993184031
180,0.902304446608244
180,0.9060370009737099
180,0.909607270366764
180,0.9165855241804609
180,0.9027913015254787
180,0.9042518662771827
180,0.8992210321324245
180,0.9094449853943525
180,0.9066861408633561
180,0.9107432651736449
180,0.9112301200908796
180,0.9133398247322297
180,0.9032781564427134
180,0.9055501460564752
180,0.9099318403115871
180,0.9087958455047063
180,0.9068484258357676
180,0.9027913015254787
180,0.911067835118468
180,0.913664394677053
180,0.9099318403115871
180,0.9000324569944823
180,0.9024667315806556
180,0.9027913015254787
180,0.9112301200908796
180,0.909607270366764
180,0.9045764362220059
180,0.9115546900357027
180,0.9122038299253489
190,0.911067835118468
190,0.9076598506978254
190,0.9055501460564752
190,0.9070107108081792
190,0.9065238558909445
190,0.9146381045115223
190,0.8956507627393704
190,0.9070107108081792
190,0.9011684518013632
190,0.9109055501460565
190,0.9008438818565401
190,0.9070107108081792
190,0.9055501460564752
190,0.9143135345666992
190,0.9135021097046413
190,0.9027913015254787
190,0.9066861408633561
190,0.9133398247322297
190,0.9112301200908796
190,0.9141512495942876
190,0.9070107108081792
190,0.9083089905874716
190,0.9151249594287569
190,0.9070107108081792
190,0.916910094125284
190,0.9050632911392406
190,0.9050632911392406
190,0.9001947419668939
190,0.9055501460564752
190,0.9102564102564102
190,0.9130152547874066
190,0.9122038299253489
190,0.9089581304771178
190,0.9016553067185978
190,0.9057124310288868
190,0.9160986692632263
190,0.9107432651736449
190,0.9148003894839338
190,0.9052255761116521
190,0.9073352807530023
190,0.9128529698149951
190,0.9091204154495294
190,0.9076598506978254
190,0.9092827004219409
190,0.9040895813047711
190,0.9115546900357027
190,0.9143135345666992
190,0.9006815968841285
190,0.9109055501460565
190,0.9160986692632263
200,0.9039272963323596
200,0.9019798766634209
200,0.903765011359948
200,0.9084712755598832
200,0.900519311911717
200,0.9133398247322297
200,0.9006815968841285
200,0.9029535864978903
200,0.9018175916910094
200,0.9089581304771178
200,0.900519311911717
200,0.9024667315806556
200,0.9133398247322297
200,0.9160986692632263
200,0.9052255761116521
200,0.9031158714703018
200,0.9115546900357027
200,0.911067835118468
200,0.9089581304771178
200,0.9117169750081142
200,0.9109055501460565
200,0.9014930217461863
200,0.9083089905874716
200,0.9060370009737099
200,0.9123661148977604
200,0.8972736124634859
200,0.9053878610840637
200,0.9026290165530672
200,0.9057124310288868
200,0.9084712755598832
200,0.9083089905874716
200,0.9102564102564102
200,0.9123661148977604
200,0.9013307367737747
200,0.9021421616358325
200,0.9130152547874066
200,0.9079844206426485
200,0.9123661148977604
200,0.9019798766634209
200,0.9144758195391107
200,0.9109055501460565
200,0.9050632911392406
200,0.9034404414151249
200,0.9065238558909445
200,0.9008438818565401
200,0.9099318403115871
200,0.9066861408633561
200,0.8953261927945472
200,0.9123661148977604
200,0.9105809802012333
220,0.9092827004219409
220,0.9053878610840637
220,0.9032781564427134
220,0.9107432651736449
220,0.9104186952288218
220,0.9050632911392406
220,0.897598182408309
220,0.8984096072703668
220,0.9024667315806556
220,0.9120415449529373
220,0.9018175916910094
220,0.9050632911392406
220,0.9099318403115871
220,0.9190197987666342
220,0.9086335605322947
220,0.9019798766634209
220,0.9073352807530023
220,0.9105809802012333
220,0.9105809802012333
220,0.9097695553391756
220,0.9130152547874066
220,0.8995456020772477
220,0.9115546900357027
220,0.9066861408633561
220,0.9164232392080494
220,0.9000324569944823
220,0.9076598506978254
220,0.8982473222979552
220,0.9076598506978254
220,0.9074975657254138
220,0.9115546900357027
220,0.9107432651736449
